URL,Title,Price,Ratings,Score,Review Summary
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NjE5MjMwODQzOTE5MDY0OjE3MDk2NjM1MTI6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDE1MjI3MjgxMzk5ODo6Mjo6&url=%2FLTGEM-Logitech-Master-Wiireless-Gaming%2Fdp%2FB0BMFBLSKQ%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd4900ae-382e-4968-8cca-26c773a2a0f3%253Aamzn1.sym.cd4900ae-382e-4968-8cca-26c773a2a0f3%26cv_ct_cx%3Drazer%2Bmouse%26dib%3DeyJ2IjoiMSJ9.XcDwaJxUyNwfr8ErLG6zdNHbF2Sy-aG0peyT7pG99prdP_i_yHqVmNFllSk396ZeLu9I99N97N82wTE1VSAD8A.5eIsyxyvqfjG8wc5q-Wsri-_jJVwC0lq0oF8Df4ALzQ%26dib_tag%3Dse%26keywords%3Drazer%2Bmouse%26pd_rd_i%3DB0BMFBLSKQ%26pd_rd_r%3Dd4fff493-2048-4d33-a47c-9f968f03990f%26pd_rd_w%3DhsB6T%26pd_rd_wg%3DPnaLN%26pf_rd_p%3Dcd4900ae-382e-4968-8cca-26c773a2a0f3%26pf_rd_r%3DH2C7ARYDDYJMFAV3ZNBP%26qid%3D1709663512%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-3f7eb011-4703-48ad-8058-43dbff1e6b87-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,LTGEM EVA Hard Case for Logitech G305 / G502 / G502 X Plus/G PRO X/MX Master 3 / G604 / G Pro / G703 / G903 / M510 / M720 Wiireless Gaming Mouse,$15.99,52 ratings,4.6 out of 5 stars,N/A
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NjE5MjMwODQzOTE5MDY0OjE3MDk2NjM1MTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAxMDk4MTMyMzEwMjo6Mzo6&url=%2FRedragon-M612-Predator-Programmable-Software%2Fdp%2FB08SJ5Z8JL%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd4900ae-382e-4968-8cca-26c773a2a0f3%253Aamzn1.sym.cd4900ae-382e-4968-8cca-26c773a2a0f3%26cv_ct_cx%3Drazer%2Bmouse%26dib%3DeyJ2IjoiMSJ9.XcDwaJxUyNwfr8ErLG6zdNHbF2Sy-aG0peyT7pG99prdP_i_yHqVmNFllSk396ZeLu9I99N97N82wTE1VSAD8A.5eIsyxyvqfjG8wc5q-Wsri-_jJVwC0lq0oF8Df4ALzQ%26dib_tag%3Dse%26keywords%3Drazer%2Bmouse%26pd_rd_i%3DB08SJ5Z8JL%26pd_rd_r%3Dd4fff493-2048-4d33-a47c-9f968f03990f%26pd_rd_w%3DhsB6T%26pd_rd_wg%3DPnaLN%26pf_rd_p%3Dcd4900ae-382e-4968-8cca-26c773a2a0f3%26pf_rd_r%3DH2C7ARYDDYJMFAV3ZNBP%26qid%3D1709663512%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-3f7eb011-4703-48ad-8058-43dbff1e6b87-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"Redragon M612 Predator RGB Gaming Mouse, 8000 DPI Wired Optical Gamer Mouse with 11 Programmable Buttons & 5 Backlit Modes, Software Supports DIY Keybinds Rapid Fire Button",$13.98,"3,402 ratings",4.6 out of 5 stars,N/A
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3NjE5MjMwODQzOTE5MDY0OjE3MDk2NjM1MTI6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDAwNzIwNTI0MTQwMjo6NDo6&url=%2FASUS-Optical-Mech-Keyboard-Detachable-Waterproof%2Fdp%2FB07NQDD526%2Fref%3Dsxin_34_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.cd4900ae-382e-4968-8cca-26c773a2a0f3%253Aamzn1.sym.cd4900ae-382e-4968-8cca-26c773a2a0f3%26cv_ct_cx%3Drazer%2Bmouse%26dib%3DeyJ2IjoiMSJ9.XcDwaJxUyNwfr8ErLG6zdNHbF2Sy-aG0peyT7pG99prdP_i_yHqVmNFllSk396ZeLu9I99N97N82wTE1VSAD8A.5eIsyxyvqfjG8wc5q-Wsri-_jJVwC0lq0oF8Df4ALzQ%26dib_tag%3Dse%26keywords%3Drazer%2Bmouse%26pd_rd_i%3DB07NQDD526%26pd_rd_r%3Dd4fff493-2048-4d33-a47c-9f968f03990f%26pd_rd_w%3DhsB6T%26pd_rd_wg%3DPnaLN%26pf_rd_p%3Dcd4900ae-382e-4968-8cca-26c773a2a0f3%26pf_rd_r%3DH2C7ARYDDYJMFAV3ZNBP%26qid%3D1709663512%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-3f7eb011-4703-48ad-8058-43dbff1e6b87-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1,"ASUS Optical-Mechanical Compact Gaming Keyboard - RA03 TUF K7 PC Gaming Keyboard, Tactile Switches, 25X Faster, Magnetic Wrist Rest, IP56 Waterproof Standard",$96.67,81 ratings,4.7 out of 5 stars,N/A
https://aax-us-iad.amazon.com/x/c/RFjsdN_A-6uT_pLTV9fBizAAAAGOD-LonwEAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICA_q0mR/https://www.amazon.com/KLIM-Blaze-Pro-Rechargeable-High-Precision/dp/B09BF2HHR7/ref=sxin_35_sbv_search_btf?content-id=amzn1.sym.dd9d838b-6783-4821-8310-06c0d426ac6f%3Aamzn1.sym.dd9d838b-6783-4821-8310-06c0d426ac6f&cv_ct_cx=razer+mouse&dib=eyJ2IjoiMSJ9.7vib5WfnR8s7GU8CnEhNDA.WKca7KoCZ5urur0VH2L3FtzznXZcAT3UuXPgugeFnaA&dib_tag=se&keywords=razer+mouse&pd_rd_i=B09BF2HHR7&pd_rd_r=d4fff493-2048-4d33-a47c-9f968f03990f&pd_rd_w=sFqM0&pd_rd_wg=PnaLN&pf_rd_p=dd9d838b-6783-4821-8310-06c0d426ac6f&pf_rd_r=H2C7ARYDDYJMFAV3ZNBP&qid=1709663512&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-1-5190daf0-67e3-427c-bea6-c72c1df98776,KLIM Blaze Pro Rechargeable Wireless Gaming Mouse with Charging Dock RGB - New Version 2024 - High-Precision Sensor and Long-Lasting Battery - Up to 6000 DPI - Great PC Gaming Mouse Wireless,$39.97,"1,131 ratings",4.5 out of 5 stars,N/A
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4MTQzNzg0Mzc4NTg5MDY0OjE3MDk2NjM1MTI6c3BfYnRmOjMwMDEyNzkzNjExODMwMjo6MDo6&url=%2FManhattan-RGB-Gaming-Mouse-Ergonomic%2Fdp%2FB09VMBYZ2Z%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.lV6JfNHMxj7bs6kJTPeYHV3ZDptFtlNmF7-lnB2PGZPOVQcWv4RR5-caCj_66k-v0PIRmWXDHmKNcpghlaejCNTNl4DoSMSECEbVHBXnAh5_IuYhEO_JdE2oRStJoVyPrArhKRb6bpVaaDbZop4m3YRrX_8rLHFuV0MTu74HfYKfYlMAvIU-5cgRHO_Yv7uRAETtyTLyicbqQ81H1tx5YuySxmv42fgOElRqtd6prrI.zQuvG_a6oT2lf8HamU_SPUnRV7NeQWUJuBlh1XybmHI%26dib_tag%3Dse%26keywords%3Drazer%2Bmouse%26qid%3D1709663512%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,MANHATTAN RGB Gaming Mouse – 7200 DPI Ergonomic Gamer Optical Mouse with Light Up LED -for Windows PC and Laptop Computer – Long 5 ft Braided USB Wired Cable – Black – 3 Yr Mfg Warranty – 190121,$13.99,89 ratings,4.4 out of 5 stars,N/A
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTUyNDYwMDI3MTcyMDY0OjE3MDk2NjM1MTI6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAxMDIxMzQ4MTIzMDI6OjA6Og&url=%2FLogitech-Lightspeed-Wireless-Keyboard-Superlight%2Fdp%2FB0CLW4VBBJ%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5d117869-ea61-42ff-b182-6b54ed287a72%253Aamzn1.sym.5d117869-ea61-42ff-b182-6b54ed287a72%26cv_ct_cx%3Drazer%2Bmouse%26dib%3DeyJ2IjoiMSJ9.AzcMBlzQdMQDnNBhA2Rrd4FdMzkjk88ahYFY34eAoT0T-pfY9qBoeZ9TqTzsxMM2aG7RVaPXU-ayIMCvXkeH4Q.gLfIiovmq2zLIakmGWlA5TIX9XlYm65W-xqeeylqYdg%26dib_tag%3Dse%26keywords%3Drazer%2Bmouse%26pd_rd_i%3DB0CLW4VBBJ%26pd_rd_r%3D53123a91-0be8-4772-a381-5d6ab84c8bd8%26pd_rd_w%3D0GDUK%26pd_rd_wg%3DOuZ2o%26pf_rd_p%3D5d117869-ea61-42ff-b182-6b54ed287a72%26pf_rd_r%3DH2C7ARYDDYJMFAV3ZNBP%26qid%3D1709663512%26sbo%3D7oa42w0ILTiF6GME4JGy%252BQ%253D%253D%26sr%3D1-1-2ce85fbe-2281-435c-ad39-d4a3c51e67ed-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,"Logitech G Pro X TKL Lightspeed Wireless Gaming Keyboard, Clicky + G Pro X Superlight Wireless Gaming Mouse Bundle - Black",$318.00,"4,326 ratings",4.7 out of 5 stars,N/A
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTUyNDYwMDI3MTcyMDY0OjE3MDk2NjM1MTI6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjoyMDAxMjMyODk5NzE3OTg6OjE6Og&url=%2FHokafenle-Ergonomic-Mousepad-Non-Slip-Wireless%2Fdp%2FB0BPD3MMQ4%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5d117869-ea61-42ff-b182-6b54ed287a72%253Aamzn1.sym.5d117869-ea61-42ff-b182-6b54ed287a72%26cv_ct_cx%3Drazer%2Bmouse%26dib%3DeyJ2IjoiMSJ9.AzcMBlzQdMQDnNBhA2Rrd4FdMzkjk88ahYFY34eAoT0T-pfY9qBoeZ9TqTzsxMM2aG7RVaPXU-ayIMCvXkeH4Q.gLfIiovmq2zLIakmGWlA5TIX9XlYm65W-xqeeylqYdg%26dib_tag%3Dse%26keywords%3Drazer%2Bmouse%26pd_rd_i%3DB0BPD3MMQ4%26pd_rd_r%3D53123a91-0be8-4772-a381-5d6ab84c8bd8%26pd_rd_w%3D0GDUK%26pd_rd_wg%3DOuZ2o%26pf_rd_p%3D5d117869-ea61-42ff-b182-6b54ed287a72%26pf_rd_r%3DH2C7ARYDDYJMFAV3ZNBP%26qid%3D1709663512%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-2-2ce85fbe-2281-435c-ad39-d4a3c51e67ed-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,"Hokafenle Ergonomic Mouse Pad Wrist Support with Massage Design, Wrist Rest Pain Relief Mousepad with Memory Foam&Non-Slip PU Base, Mouse Pads for Wireless Mouse & Desk (12x8 inch,Black)",$24.99,595 ratings,4.5 out of 5 stars,N/A
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTUyNDYwMDI3MTcyMDY0OjE3MDk2NjM1MTI6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjoyMDAwNzY2MTE5NTk5OTg6OjI6Og&url=%2FWireless-Charging-Extended-Non-Slip-Computer%2Fdp%2FB09YLGRY26%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5d117869-ea61-42ff-b182-6b54ed287a72%253Aamzn1.sym.5d117869-ea61-42ff-b182-6b54ed287a72%26cv_ct_cx%3Drazer%2Bmouse%26dib%3DeyJ2IjoiMSJ9.AzcMBlzQdMQDnNBhA2Rrd4FdMzkjk88ahYFY34eAoT0T-pfY9qBoeZ9TqTzsxMM2aG7RVaPXU-ayIMCvXkeH4Q.gLfIiovmq2zLIakmGWlA5TIX9XlYm65W-xqeeylqYdg%26dib_tag%3Dse%26keywords%3Drazer%2Bmouse%26pd_rd_i%3DB09YLGRY26%26pd_rd_r%3D53123a91-0be8-4772-a381-5d6ab84c8bd8%26pd_rd_w%3D0GDUK%26pd_rd_wg%3DOuZ2o%26pf_rd_p%3D5d117869-ea61-42ff-b182-6b54ed287a72%26pf_rd_r%3DH2C7ARYDDYJMFAV3ZNBP%26qid%3D1709663512%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-3-2ce85fbe-2281-435c-ad39-d4a3c51e67ed-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,"Wireless Charging RGB Gaming Mouse Pad, 31.5""x15.7"" Large Desk Mat, Desk Pad with Wireless Charger, Non-Slip Rubber Base, Waterproof, Computer Keyboard Mat for Gamer, Office, Home, Black",$35.99,223 ratings,3.1 out of 5 stars,N/A
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTUyNDYwMDI3MTcyMDY0OjE3MDk2NjM1MTI6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAwOTc2MjYwMDA1MDI6OjM6Og&url=%2FWireless-JOYACCESS-Mouse-Portable-Ergonomic-Design-White%2Fdp%2FB01JUL0PFO%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5d117869-ea61-42ff-b182-6b54ed287a72%253Aamzn1.sym.5d117869-ea61-42ff-b182-6b54ed287a72%26cv_ct_cx%3Drazer%2Bmouse%26dib%3DeyJ2IjoiMSJ9.AzcMBlzQdMQDnNBhA2Rrd4FdMzkjk88ahYFY34eAoT0T-pfY9qBoeZ9TqTzsxMM2aG7RVaPXU-ayIMCvXkeH4Q.gLfIiovmq2zLIakmGWlA5TIX9XlYm65W-xqeeylqYdg%26dib_tag%3Dse%26keywords%3Drazer%2Bmouse%26pd_rd_i%3DB01JUL0PFO%26pd_rd_r%3D53123a91-0be8-4772-a381-5d6ab84c8bd8%26pd_rd_w%3D0GDUK%26pd_rd_wg%3DOuZ2o%26pf_rd_p%3D5d117869-ea61-42ff-b182-6b54ed287a72%26pf_rd_r%3DH2C7ARYDDYJMFAV3ZNBP%26qid%3D1709663512%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-4-2ce85fbe-2281-435c-ad39-d4a3c51e67ed-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,"Wireless Keyboard and Mouse,J JOYACCESS USB Slim Wireless Keyboard Mouse with Numeric Keypad Compatible with iMac Mac PC Laptop Tablet Computer Windows -Silver White",$34.99,"23,168 ratings",4.2 out of 5 stars,N/A
https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo1MTUyNDYwMDI3MTcyMDY0OjE3MDk2NjM1MTI6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDAwMDYxNTM4Njk1MDI6OjQ6Og&url=%2FErgonomic-Support-Mousepad-Computer-Wireless%2Fdp%2FB0C45PWP3V%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5d117869-ea61-42ff-b182-6b54ed287a72%253Aamzn1.sym.5d117869-ea61-42ff-b182-6b54ed287a72%26cv_ct_cx%3Drazer%2Bmouse%26dib%3DeyJ2IjoiMSJ9.AzcMBlzQdMQDnNBhA2Rrd4FdMzkjk88ahYFY34eAoT0T-pfY9qBoeZ9TqTzsxMM2aG7RVaPXU-ayIMCvXkeH4Q.gLfIiovmq2zLIakmGWlA5TIX9XlYm65W-xqeeylqYdg%26dib_tag%3Dse%26keywords%3Drazer%2Bmouse%26pd_rd_i%3DB0C45PWP3V%26pd_rd_r%3D53123a91-0be8-4772-a381-5d6ab84c8bd8%26pd_rd_w%3D0GDUK%26pd_rd_wg%3DOuZ2o%26pf_rd_p%3D5d117869-ea61-42ff-b182-6b54ed287a72%26pf_rd_r%3DH2C7ARYDDYJMFAV3ZNBP%26qid%3D1709663512%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-5-2ce85fbe-2281-435c-ad39-d4a3c51e67ed-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1,"Ergonomic Mouse Pad Wrist Support with Memory Foam Massage Bulge, Carpal Tunnel Pain Relief Mousepad Wrist Rest for Mouse(12x8 inch, Grey)",$24.99,117 ratings,4.6 out of 5 stars,N/A
